school_id,school_name
1214,Buena Regional
1215,Buena Vista
1216,Buena Vista University
1217,Buffalo
1218,Buffalo Gap
1219,Buffalo Grove
1220,Buffalo State College
1221,Buford
1222,Buford HS
1223,Buford High School
1224,Buhach Colony High School
1225,Bullard High School
1226,Buna
1227,Bunker Hill
1228,Bunnell High School
1229,Buras
1230,Burbank High School
1231,Burkburnett
1232,Burke
1233,Burke Catholic
1234,Burke County High School
1235,Burley
1236,Burlingame
1237,Burlingame High School
1238,Burlington Area
1239,Burlington Catholic Central
1240,Burlington Central
1241,Burlington High School
1242,Burlington Township
1243,Burncoat
1244,Burnet
1245,Burnsville
1246,Burnsville High School
1247,Burnt Hills
1248,Burrell
1249,Burroughs High School
1250,Burt
1251,Burton
1252,Bushwick
1253,Butler
1254,Butler Community College
1255,Butler County Community College
1256,Butler County JC
1257,Butler Traditional
1258,Butler University
1259,Butte
1260,Butte Central Catholic
1261,Butte College
1262,Byng
1263,Byrd
1264,Byrnes High School
1265,C.D. Hylton
1266,C.E. King
1267,C.H. Yoe
1268,C.L. Walker
1269,C.W. Post Campus/Long Island University
1270,CCBC Dundalk
1271,CEGEP de Maisonneuve
1272,CSU Bakersfield
1273,Cabell-Midland
1274,Cabot
1275,Cabrillo College
1276,Cabrillo High School
1277,Cabrillo JC
1278,Cactus High School
1279,Cactus Shadows High School
1280,Caesar Rodney
1281,Caguas Military Academy
1282,Cahokia
1283,Cairo
1284,Cairo High School
1285,Cajon
1286,Cajon High School
1287,Cal
1288,Cal Poly
1289,Cal Poly - San Luis Obispo
1290,Cal Poly Pomona
1291,Cal Poly San Luis Obispo
1292,Cal Poly-San Luis Obispo
1293,Cal State Bakersfield
1294,Cal State Dominguez Hills
1295,Cal State East Bay
1296,Cal State Fullerton
1297,Cal State Los Angeles
1298,Cal State Monterey Bay
1299,Cal State Northridge
1300,Cal State San Bernardino
1301,Cal State San Luis Obispo
1302,Cal State San Marcos
1303,Cal State Stanislaus
1304,"Cal Tech, San Luis Obispo"
1305,Cal-State Fullerton
1306,Calabasas
1307,Calabasas High School
1308,Calallen High School
1309,Caldenia
1310,Caldwell
1311,Caledonia
1312,Calexico
1313,Calgary Christian
1314,Calhoun City High School
1315,Calhoun Community College
1316,Calhoun County
1317,Calhoun High School
1318,California
1319,California Baptist
1320,California Baptist University
1321,California Lutheran University
1322,California Polytechnic State University
1323,California State Polytechnic University-Pomona
1324,California State University Fullerton
1325,California State University Long Beach
1326,"California State University, Bakersfield"
1327,"California State University, Fresno"
1328,"California State University, Fullerton"
1329,"California State University, Long Beach"
1330,"California State University, Northridge"
1331,"California State University, Sacramento"
1332,California Tech
1333,"California Tech, San Luis Obispo"
1334,California University of Pennsylvania
1335,California Western School of Law
1336,Calistoga
1337,Callaway
1338,Callaway High School
1339,Calumet College of St. Joseph
1340,Calusa Prep High School
1341,Calvary Baptist Academy High School
1342,Calvary Chapel
1343,Calvary Christian Academy
1344,Calvary Christian High School
1345,Calvert
1346,Calvert Hall
1347,Calvert Hall College High School
1348,Calvin College
1349,Camarillo High School
1350,Camas
1351,Cambridge
1352,Cambridge Christian
1353,Cambridge Christian High School
1354,Cambridge Rindge And Latin
1355,Cambridge Rindge and Latin School
1356,Camden Catholic
1357,Camden County
1358,Camden County College
1359,Camden High School
1360,Camelback
1361,Cameron
1362,Cameron University
1363,Camp Point Central
1364,Camp Verde
1365,Campbell County
1366,Campbell Hall
1367,Campbell High School
1368,Campbell University
1369,Campbellsville University
1370,Campolindo High School
1371,Canada College
1372,Canal Winchester
1373,Canarsie High School
1374,Canby
1375,Caney Creek
1376,Canisius
1377,Canisius College
1378,Canisius High School
1379,Cannon County
1380,Canoga Park
1381,Canon-McMillan
1382,Canterbury School
1383,Canton Academy
1384,Canton High School
1385,Canton South
1386,Canton South High School
1387,Canton-Galva
1388,Cantwell-Sacred Heart
1389,Canyon Crest Academy
1390,Canyon High School
1391,Canyon Randall
1392,Canyon Springs
1393,Canyon View
1394,Canyon del Oro
1395,Cape Central
1396,Cape Cod Community College
1397,Cape Coral
1398,Cape Coral High School
1399,Cape Elizabeth High School
1400,Cape Fear High School
1401,Cape Henlopen
1402,Cape Henlopen High School
1403,Cape Henry Collegiate
1404,Cape High School
1405,Capistrano Valley High School
1406,Capital
1407,Capital Christian High School
1408,Capital High School
1409,Capital University
1410,Capitol City
1411,Captain Shreve
1412,Capuchino
1413,Caravel Academy
1414,Carbon
1415,Cardinal
1416,Cardinal Carter
1417,Cardinal Cushing Central
1418,Cardinal Dougherty
1419,Cardinal Gibbons
1420,"Cardinal Gibbons HS, Raleigh, N.C."
1421,Cardinal Hayes
1422,Cardinal Leger
1423,Cardinal McCloskey
1424,Cardinal Mindszenty
1425,Cardinal Mooney
1426,Cardinal Newman Catholic
1427,"Cardinal Newman HS, West Palm Beach, Fla."
1428,Cardinal Newman High School
1429,Cardinal O'Hara
1430,Cardinal Roy Secondary School
1431,Cardinal Spellman
1432,Cardinal Stritch College
1433,Cardington-Lincoln
1434,Cardozo
1435,Cardston
1436,Carefree
1437,Carencro
1438,Carey
1439,Caribbean Junior College
1440,Carl Albert
1441,Carl Albert High School
1442,Carl Albert State College
1443,Carl Hayden
1444,Carl Sandburg
1445,Carl Sandburg College
1446,Carleton College
1447,Carlisle
1448,Carlmont
1449,Carlos Beltran Baseball Academy
1450,Carlos Beltrán Baseball Academy
1451,Carlos Escobar Lopez
1452,Carlsbad
1453,Carlsbad HS
1454,Carlsbad High School
1455,Carlynton
1456,Carman-Ainsworth
1457,Carmel Catholic High School
1458,Carmel High School
1459,Carmi-White County
1460,Carmichaels
1461,Carney
1462,Carolina Forest
1463,"Carolina Forest HS, Myrtle Beach, S.C."
1464,Carolina Forest High School
1465,Carroll College
1466,Carroll High School
1467,Carrollton Central
1468,Carrollton High School
1469,Carson Graham High School
1470,Carson High School
1471,Carson-Newman
1472,Carson-Newman College
1473,Carter
1474,Carteret
1475,Cartersville HS
1476,Cartersville High School
1477,Carthage
1478,Carthage College
1479,Carthage High School
1480,Caruthers Union
1481,Caruthersville
1482,Carver
1483,Carvin School
1484,Cary Grove
1485,Cary High School
1486,Cary-Grove High School
1487,Casa Grande
1488,Casa Grande High School
1489,Casa Roble
1490,Casady
1491,Cascade High School
1492,Cascia Hall Prep
1493,Case
1494,Case Western Reserve University
1495,Caseville
1496,Casiano Cepeda
1497,Casiano Cepeda High School
1498,Cass Technical
1499,Cassadaga Valley Central
1500,Casteel High School
1501,Castle Park
1502,Castle Rock
1503,Castlemont High School
1504,Castlewood
1505,Castro Valley High School
1506,Catalina
1507,Catalina Foothills
1508,Catawba
1509,Catawba College
1510,Catawba College.
1511,Catawba Valley JC
1512,Cate
1513,Cathedral
1514,Cathedral Catholic High School
1515,Cathedral High School
1516,Cathedral Prep
1517,Catholic Academy
1518,Catholic Central
1519,Catholic High School
1520,Catholic Memorial
1521,Catholic University of America
1522,Catonsville
1523,Catonsville Community College
1524,Cave Spring High School
1525,Caverna
1526,Cawthra Park Secondary School
1527,Cecil College
1528,Cedar City
1529,Cedar Cliff
1530,Cedar Crest High School
1531,Cedar Falls
1532,Cedar Grove High School
1533,Cedar Hill
1534,Cedar Park Christian School
1535,Cedar Park High School
1536,Cedar Rapids Central
1537,Cedar Valley College
1538,Cedartown
1539,Cedartown HS
1540,Cedarville
1541,Cedarville University
1542,Celina HS
1543,Celina High School
1544,Centaurus
1545,Centenary College
1546,Centennial Collegiate
1547,"Centennial HS, Peoria, Ariz."
1548,Centennial High School
1549,Center
1550,Center Grove
1551,"Center Hill HS, Olive Branch, Miss."
1552,Center Line
1553,Center Moriches
1554,Center Point-Urbana
1555,Centerville HS
1556,Centerville High School
1557,Central Alabama Community College
1558,Central Arizona College
1559,Central Arizona JC
1560,Central Arkansas
1561,Central Arkansas Christian
1562,Central Baptist
1563,Central Bucks East
1564,Central Bucks East High School
1565,Central Bucks High School East
1566,Central Cambria
1567,Central Catholic
1568,Central Catholic High School
1569,Central College
1570,Central Collegiate
1571,Central Columbia High School
1572,Central Connecticut State
1573,Central Connecticut State University
1574,Central Dauphin
1575,Central Dauphin High School
1576,Central Florida
1577,Central Florida Christian Academy
1578,Central Florida Community College
1579,Central Greene
1580,Central Gwinnett
1581,Central Heights
1582,Central Heights High School
1583,Central High School
1584,Central Hower
1585,Central Hunterdon
1586,Central Huron
1587,Central Islip
1588,Central Kitsap
1589,Central Lafourche
1590,Central Medical Magnet
1591,Central Memorial
1592,Central Methodist
1593,Central Methodist University
1594,Central Michigan
1595,Central Michigan University
1596,Central Missouri
1597,Central Oklahoma
1598,Central Piedmont Community College
1599,Central Pointe Christian Academy
1600,Central Private School
1601,Central Regional High School
1602,Central Senior
1603,Central State University
1604,Central Union
1605,Central Union High School
1606,Central Valley
1607,Central Washington
1608,Central Washington University
1609,Centralia College
1610,Centralia High School
1611,Centreville
1612,Century College
1613,"Century HS, Hillsboro, Ore."
1614,Century High School
1615,Ceres
1616,Cerritos College
1617,Cerritos High School
1618,Cerro Coso Community College
1619,Chabot College
1620,Chadron State College
1621,Chadsey
1622,Chadwick
1623,Chaffey
1624,Chaffey College
1625,Chalker
1626,Chalmette
1627,Chalmette HS
1628,Chamberlain High School
1629,Chamberlin
1630,Chambersburg Area
1631,Chamblee
1632,Chaminade
1633,Chaminade College Preparatory
1634,Chaminade High School
1635,Chaminade Prep
1636,Chaminade-Julienne
1637,Chaminade-Madonna
1638,Champagnat Catholic
1639,Champagnat Catholic School
1640,Champlain Valley High School
1641,Champlin Park
1642,Chancellor
1643,Chandler High School
1644,Chandler-Gilbert Community College
1645,Chandler-Gilbert JC
1646,Chaney
1647,Channel Islands
1648,Channelview
1649,Chantilly High School
1650,Chanute
1651,"Chaparral HS, Scottsdale, Ariz."
1652,Chaparral High School
1653,Chapel Hill
1654,Chapel Hill HS
1655,Chapin
1656,Chapman
1657,Chapman University
1658,Chardon
1659,Chariho Regional
1660,Charleroi High School
1661,Charles Allen
1662,Charles B. Aycock
1663,Charles Best
1664,Charles D. Owen
1665,Charles E. Jordan
1666,Charles E. Smith Jewish Day School
1667,Charles F. Adams
1668,Charles Flanagan High School
1669,Charles Henderson
1670,Charles Henderson High School
1671,Charleston
1672,Charleston Southern
1673,Charleston Southern University
1674,Charlotte
1675,Charlotte Christian High School
1676,Charlotte Christian School
1677,Charlotte High School
1678,Charlotte Latin
1679,Charlottesville
1680,Charlton County
1681,Charlton Pollar
1682,Charter Oak
1683,Chartiers Houston
1684,Chase
1685,Chase County
1686,Chaska
1687,Chatard
1688,Chatfield High School
1689,Chatfield Senior High School
1690,Chatham High School
1691,Chatham-Kent
1692,Chatsworth High School
1693,Chattahoochee
1694,Chattahoochee Valley Community College
1695,Chattanooga Central
1696,Chattanooga State Community College
1697,Chattanooga State Technical Community College
1698,Chattooga High School
1699,Chavez High School
1700,Checotah
1701,Chehalis
1702,Chelan High School
1703,Chemainus
1704,Chemeketa Community College
1705,Cheraw
1706,Cherokee
1707,Cherokee County
1708,Cherokee High School
1709,Cherry Creek High School
1710,Cherry Hill
1711,Cherry Hill East
1712,Cherry Hill West
1713,Cherryfield
1714,Cherryville
1715,Chesapeake
1716,Chesapeake College
1717,Cheshire Academy
1718,Cheshire High School
1719,Chesnee High School
1720,Chestatee
1721,Chester
1722,Chesterfield
1723,Chesterton High School
1724,Chestnut Hill Academy
1725,Cheyenne
1726,Cheyenne East High School
1727,Cheyenne Mountain
1728,Chicago State University
1729,Chicago Vocational Career Academy
1730,Chickasha
1731,Chico High School
1732,Chico State
1733,Chicopee
1734,Chief Sealth High School
1735,Chiefland
1736,Childersburg
1737,Chillicothe
1738,Chilton
1739,China Spring
1740,Chino High School
1741,Chino Hills
1742,Chino Hills High School
1743,Chino Valley
1744,Chipley
1745,Chipola College
1746,Chipola JC
1747,Chippewa Falls
1748,Chippewa Hills
1749,Chippewa Valley
1750,Choate College
1751,Choate Rosemary Hall
1752,Choate Rosemary Hall High School
1753,Choctaw County
1754,Choctaw High School
1755,Choctawhatchee
1756,Choctawhatchee High School
1757,Chopticon
1758,Chopticon High School
1759,Chowan College
1760,Chrisman
1761,Christ College Irvine
1762,Christ the King
1763,Christian Academy
1764,Christian Academy of Knoxville
1765,Christian Brothers
1766,Christian Brothers Academy
1767,Christian Brothers College
1768,Christian Brothers College High School
1769,Christian Brothers University
1770,Christian County
1771,Christian High School
1772,Christian Life Academy
1773,Christian Military Academy
1774,Christopher Columbus
1775,Chuckey-Doak
1776,Chugiak
1777,Chula Vista
1778,Churchill County
1779,Churchill High School
1780,Churchland
1781,Churubusco
1782,Cibola
1783,Cicero
1784,Cicero-North Syracuse
1785,Cienega High School
1786,Cimarron
1787,Cimarron Memorial
1788,Cimarron-Memorial High School
1789,Cincinnati
1790,Cincinnati Academy of Physical Education
1791,Cincinnati Hills Christian Academy
1792,Cinnaminson
1793,Circleville High School
1794,Cisco College
1795,Cisco JC
1796,Cisco Junior College
1797,Citronelle
1798,Citrus
1799,Citrus College
1800,Citrus Valley High School
1801,City
1802,City College
1803,City College of New York
1804,City College of San Francisco
1805,Clackamas Community College
1806,Clackamas High School
1807,Claflin University
1808,Clairemont High School
1809,Claremont College
1810,Claremont High School
1811,Claremont Secondary
1812,Claremont-Mudd College
1813,Claremore High School
1814,Clarence High School
1815,Clarence S. Kimball
1816,Clarendon
1817,Clarendon College
1818,Clarion University of Pennsylvania
1819,Clark
1820,Clark College
1821,Clarke Central
1822,Clarke College
1823,Clarksburg
1824,Clarksdale
1825,Clarkston
1826,Clarkstown
1827,Clarkstown North
1828,Clarksville
1829,Clarksville High School
1830,Classical
1831,Clawson
1832,Clay Chalkville
1833,Clay High School
1834,Claymont
1835,Clayton Heights High School
1836,Clayton High School
1837,Clayton Valley
1838,Cle Elum-Roslyn
1839,Clear Brook
1840,Clear Creek
1841,Clear Creek High School
1842,Clear Falls High School
1843,Clear Fork
1844,Clear Lake
1845,Clear Spring
1846,Clearfield
1847,Clearview High School
1848,Clearwater
1849,Clearwater Central Catholic School
1850,Clearwater High School
1851,Cleburne High School
1852,"Clemens HS, Madison, Ala."
1853,Clemente
1854,Clements School
1855,Clemson University
1856,Cleo Springs
1857,Clermont High School
1858,Cleveland Heights
1859,Cleveland High School
1860,Cleveland State Community College
1861,Cleveland State JC
1862,Cleveland State University
1863,Cliffside Park
1864,Clifton
1865,Clifton Forge
1866,Climax Scott
1867,Clinch Valley County
1868,Clinton HS
1869,Clinton High School
1870,Clinton-Massie
1871,Clintondale
1872,Clintonville
1873,Clio
1874,Cloquet
1875,Cloud County Community College
1876,Clover
1877,Clover Hill
1878,Clover Park High School
1879,Cloverdale High School
1880,Clovis
1881,Clovis East
1882,Clovis HS
1883,Clovis High School
1884,Clovis North
1885,Clovis North High School
1886,Clovis West High School
1887,Coachella Valley High School
1888,Coahoma Community College
1889,Coahoma County
1890,Coahoma High School
1891,Coal City
1892,Coalinga
1893,Coastal Carolina
1894,Coastal Carolina University
1895,Coastal Christian
1896,Coatesville Area
1897,Coatesville Area HS
1898,Cobden
1899,Cocalico
1900,Cochise College
1901,Cochise County
1902,Cochise JC
1903,Cocoa Beach High School
1904,Cocoa High School
1905,Coconino
1906,Coconut Creek High School
1907,Cody
1908,Coeburn
1909,Coeur D'Alene
1910,Coeur DA'lene High School
1911,Coffee County
1912,Coffee High School
1913,Coffeyville Community College
1914,Cohn High School
1915,Coker College
1916,Colby College
1917,Colby Community College
1918,Colby JC
1919,Cold Spring Harbor
1920,Coldspring-Oakhurst
1921,Coldwater
1922,Cole Harbour District
1923,Colegio Angel David
1924,"Colegio Angel David HS, San Juan, P.R."
1925,Colegio Angel David High School
1926,Colegio CADEST
1927,Colegio Carmen Sol High School
